,Australia daily,Australia_whole,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Australia,China daily,China_whole,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,Denmark daily,Denmark_whole,Denmark,Denmark,Denmark,Indonesia daily,Indonesia,Ireland daily,Ireland,Japan daily,Japan,Portugal daily,Portugal,Singapore daily,Singapore,Spain daily,Spain,Turkey daily,Turkey,US daily,US,United Arab Emirates daily,United Arab Emirates,UK daily,UK_whole,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,Uruguay daily,Uruguay
3/3/21,0,909,3,54,0,6,4,13,820,9,0,4836,6,9,6,1,2,8,2,2,6,7,13,22,200,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2371,1,0,2370,203,36721,24,4357,63,8068,41,16430,0,29,446,70247,65,28771,2481,520760,16,1269,487,124017,0,12,1,2,86,0,93,25,1,0,14,123783,7,624
3/4/21,0,909,3,54,0,6,4,13,820,9,1,4837,6,9,6,1,2,8,2,2,6,7,13,22,201,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,4,2375,1,0,2374,176,36897,39,4396,67,8135,28,16458,0,29,254,70501,68,28839,1922,522682,17,1286,242,124259,0,12,1,2,86,0,93,25,1,0,14,124025,7,631
3/5/21,0,909,3,54,0,6,4,13,820,9,0,4837,6,9,6,1,2,8,2,2,6,7,13,22,201,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2378,1,0,2377,129,37026,9,4405,55,8190,28,16486,0,29,637,71138,62,28901,1803,524485,10,1296,236,124495,0,12,1,2,86,0,93,25,1,0,14,124261,6,637
3/6/21,0,909,3,54,0,6,4,13,820,9,1,4838,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2378,1,0,2377,128,37154,14,4419,6,8196,26,16512,0,29,0,71138,64,28965,1510,525995,14,1310,159,124654,0,12,1,2,86,0,93,25,1,0,15,124419,8,645
3/7/21,0,909,3,54,0,6,4,13,820,9,0,4838,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2380,1,0,2379,112,37266,3,4422,59,8255,28,16540,0,29,0,71138,65,29030,703,526698,12,1322,82,124736,0,12,1,2,86,0,93,25,1,0,15,124501,6,651
3/8/21,0,909,3,54,0,6,4,13,820,9,0,4838,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2382,1,0,2381,281,37547,0,4422,46,8301,25,16565,0,29,298,71436,64,29094,736,527434,13,1335,65,124801,0,12,1,2,86,0,93,25,1,0,15,124566,7,658
3/9/21,0,909,3,54,0,6,4,13,820,9,0,4838,6,9,6,1,2,8,2,2,6,7,13,22,202,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2382,1,0,2381,210,37757,30,4452,58,8359,30,16595,0,29,291,71727,66,29160,1805,529239,10,1345,231,125032,0,12,1,2,86,0,93,25,1,0,15,124797,8,666
3/10/21,0,909,3,54,0,6,4,13,820,9,1,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2383,1,0,2382,175,37932,47,4499,53,8412,22,16617,0,29,234,71961,67,29227,1570,530809,8,1353,190,125222,0,12,1,2,86,0,93,25,1,0,15,124987,12,678
3/11/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2385,1,0,2384,117,38049,10,4509,45,8457,18,16635,0,29,124,72085,63,29290,1558,532367,16,1369,181,125403,0,12,1,2,86,0,93,25,1,0,15,125168,5,683
3/12/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2388,1,0,2387,180,38229,9,4518,58,8515,15,16650,0,29,173,72258,66,29356,1545,533912,9,1378,176,125579,0,12,1,2,86,0,93,26,1,0,15,125343,6,689
3/13/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2391,1,0,2390,100,38329,16,4534,51,8566,19,16669,1,30,0,72258,65,29421,1032,534944,10,1388,122,125701,0,12,1,2,86,0,94,26,1,0,15,125464,9,698
3/14/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2392,1,0,2391,97,38426,0,4534,21,8587,15,16684,0,30,0,72258,68,29489,585,535529,7,1395,52,125753,0,12,1,2,86,0,94,26,1,0,15,125516,14,712
3/15/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2394,1,0,2393,147,38573,0,4534,38,8625,10,16694,0,30,166,72424,63,29552,748,536277,7,1402,64,125817,0,12,1,2,86,0,94,26,1,0,15,125580,5,717
3/16/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2396,1,0,2395,180,38753,18,4552,57,8682,13,16707,0,30,141,72565,71,29623,1180,537457,4,1406,110,125927,0,12,1,2,86,0,94,26,1,0,15,125690,8,725
3/17/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2397,1,0,2396,162,38915,14,4566,36,8718,15,16722,0,30,228,72793,73,29696,1227,538684,8,1414,141,126068,0,12,1,2,86,0,94,26,1,0,15,125831,15,740
3/18/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2398,1,0,2397,227,39142,0,4566,32,8750,21,16743,0,30,117,72910,81,29777,1646,540330,10,1424,95,126163,0,12,1,2,86,0,94,26,1,0,15,125926,9,749
3/19/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2398,1,0,2397,197,39339,10,4576,33,8783,11,16754,0,30,0,72910,87,29864,1127,541457,4,1428,100,126263,0,12,1,2,86,0,94,26,1,0,15,126026,11,760
3/20/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2400,1,0,2399,108,39447,9,4585,19,8802,8,16762,0,30,0,72910,95,29959,740,542197,5,1433,96,126359,0,12,1,2,86,0,94,26,1,0,15,126122,16,776
3/21/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2401,1,0,2400,103,39550,2,4587,19,8821,6,16768,0,30,0,72910,102,30061,488,542685,5,1438,34,126393,0,12,1,2,86,0,94,26,1,0,16,126155,16,792
3/22/21,0,909,3,54,0,6,4,13,820,9,0,4839,6,9,6,1,2,8,2,2,6,7,13,22,203,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2403,1,0,2402,161,39711,1,4588,36,8857,16,16784,0,30,633,73543,117,30178,721,543406,7,1445,18,126411,0,12,1,2,86,0,94,26,1,0,17,126172,19,811
3/23/21,0,909,3,54,0,6,4,13,820,9,1,4840,6,9,6,1,2,8,2,2,6,7,13,22,204,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2404,1,0,2403,154,39865,22,4610,51,8908,10,16794,0,30,201,73744,138,30316,875,544281,6,1451,112,126523,0,12,1,2,86,0,94,26,1,0,17,126284,16,827
3/24/21,0,909,3,54,0,6,4,13,820,9,0,4840,6,9,6,1,2,8,2,2,6,7,13,22,204,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2405,1,0,2404,118,39983,18,4628,21,8929,11,16805,0,30,0,73744,146,30462,1510,545791,5,1456,98,126621,0,12,1,2,86,0,94,26,1,0,17,126382,16,843
3/25/21,0,909,3,54,0,6,4,13,820,9,0,4840,6,9,6,1,2,8,2,2,6,7,13,22,204,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,5,2410,1,0,2409,98,40081,3,4631,27,8956,9,16814,0,30,676,74420,157,30619,1400,547191,10,1466,63,126684,0,12,1,2,86,0,94,26,1,0,17,126445,13,856
3/26/21,0,909,3,54,0,6,4,13,820,9,1,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2412,1,0,2411,85,40166,20,4651,33,8989,5,16819,0,30,590,75010,153,30772,1151,548342,6,1472,71,126755,0,12,1,2,86,0,94,27,1,0,17,126515,19,875
3/27/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2414,1,0,2413,198,40364,2,4653,32,9021,8,16827,0,30,0,75010,151,30923,796,549138,5,1477,58,126813,0,12,1,2,86,0,94,27,1,0,17,126573,26,901
3/28/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2415,1,0,2414,85,40449,13,4666,29,9050,10,16837,0,30,0,75010,153,31076,525,549663,4,1481,21,126834,0,12,1,2,86,0,94,29,1,0,17,126592,14,915
3/29/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2416,1,0,2415,132,40581,1,4667,29,9079,6,16843,0,30,189,75199,154,31230,704,550367,5,1486,23,126857,0,12,1,2,86,0,94,29,1,0,17,126615,13,928
3/30/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2418,1,0,2417,173,40754,14,4681,33,9112,2,16845,0,30,106,75305,155,31385,883,551250,6,1492,55,126912,0,12,1,2,86,0,94,29,1,0,17,126670,25,953
3/31/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2420,1,0,2419,104,40858,6,4687,43,9155,3,16848,0,30,154,75459,152,31537,1078,552328,5,1497,43,126955,0,12,1,2,86,0,94,29,1,0,17,126713,21,974
4/1/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,4,2424,1,0,2423,196,41054,18,4705,18,9173,11,16859,0,30,82,75541,176,31713,1077,553405,2,1499,51,127006,0,12,1,2,86,0,94,29,1,0,17,126764,35,1009
4/2/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2425,1,0,2424,97,41151,8,4713,18,9191,9,16868,0,30,0,75541,179,31892,955,554360,3,1502,52,127058,0,12,1,2,86,0,94,29,1,0,17,126816,32,1041
4/3/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,4,2429,1,0,2428,91,41242,2,4715,7,9198,7,16875,0,30,157,75698,186,32078,751,555111,2,1504,10,127068,0,12,1,2,86,0,94,29,1,0,17,126826,30,1071
4/4/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2430,1,0,2429,427,41669,3,4718,12,9210,4,16879,0,30,0,75698,185,32263,297,555408,6,1510,10,127078,0,12,1,2,86,0,94,29,1,0,17,126836,30,1101
4/5/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2431,1,0,2430,146,41815,0,4718,19,9229,6,16885,0,30,85,75783,193,32456,505,555913,2,1512,28,127106,0,14,1,2,86,0,94,29,1,0,17,126862,45,1146
4/6/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2433,1,0,2432,162,41977,9,4727,22,9251,2,16887,0,30,128,75911,211,32667,860,556773,4,1516,20,127126,0,14,1,2,86,0,94,29,1,0,17,126882,45,1191
4/7/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2436,1,0,2435,87,42064,5,4732,35,9286,3,16890,0,30,126,76037,276,32943,2594,559367,4,1520,45,127171,0,14,1,2,86,0,94,29,1,0,17,126927,40,1231
4/8/21,0,909,3,54,0,6,4,13,820,9,0,4841,6,9,6,1,2,8,2,2,6,7,13,22,205,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2437,1,0,2436,163,42227,5,4737,25,9311,9,16899,0,30,142,76179,258,33201,1028,560395,3,1523,53,127224,0,14,1,2,86,0,94,29,1,0,17,126980,44,1275
4/9/21,0,909,3,54,0,6,4,13,820,9,2,4843,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2437,1,0,2436,121,42348,32,4769,14,9325,5,16904,0,30,149,76328,253,33454,891,561286,3,1526,60,127284,0,14,1,2,86,0,94,29,1,0,17,127040,88,1363
4/10/21,0,909,3,54,0,6,4,13,820,9,0,4843,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2440,1,0,2439,95,42443,14,4783,27,9352,6,16910,0,30,0,76328,248,33702,712,561998,3,1529,40,127324,0,14,1,2,86,0,94,29,1,0,17,127080,51,1414
4/11/21,0,909,3,54,0,6,4,13,820,9,0,4843,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2442,1,0,2441,87,42530,2,4785,17,9369,6,16916,0,30,0,76328,237,33939,305,562303,2,1531,7,127331,0,14,1,2,86,0,94,29,1,0,17,127087,48,1462
4/12/21,1,910,3,54,0,7,4,13,820,9,0,4843,6,9,6,1,2,8,2,2,6,7,13,22,207,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2444,1,0,2443,126,42656,0,4785,24,9393,2,16918,0,30,197,76525,243,34182,474,562777,2,1533,15,127346,0,16,1,2,86,0,94,29,1,0,17,127100,71,1533
4/13/21,0,910,3,54,0,7,4,13,820,9,1,4844,6,9,6,1,2,8,2,2,6,7,13,22,208,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2447,1,0,2446,126,42782,18,4803,29,9422,5,16923,0,30,100,76625,273,34455,831,563608,4,1537,23,127369,0,16,1,2,86,0,94,29,1,0,17,127123,62,1595
4/14/21,0,910,3,54,0,7,4,13,820,9,1,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2448,1,0,2447,124,42906,9,4812,49,9471,8,16931,0,30,131,76756,279,34734,956,564564,4,1541,38,127407,0,16,1,2,86,0,94,29,1,0,17,127161,52,1647
4/15/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2450,1,0,2449,167,43073,8,4820,35,9506,2,16933,0,30,126,76882,297,35031,906,565470,4,1545,31,127438,0,17,1,2,86,0,94,29,1,0,17,127191,79,1726
4/16/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2453,1,0,2452,123,43196,11,4831,46,9552,4,16937,0,30,99,76981,289,35320,879,566349,2,1547,34,127472,0,17,1,2,86,0,94,29,1,0,17,127225,62,1788
4/17/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2453,1,0,2452,132,43328,4,4835,41,9593,5,16942,0,30,0,76981,288,35608,701,567050,3,1550,36,127508,0,18,1,2,86,0,94,29,1,0,17,127260,60,1848
4/18/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2456,1,0,2455,96,43424,1,4836,17,9610,3,16945,0,30,0,76981,318,35926,339,567389,4,1554,10,127518,0,18,1,2,86,0,94,29,1,0,17,127270,60,1908
4/19/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,4,2460,1,0,2459,143,43567,0,4836,19,9629,1,16946,0,30,121,77102,341,36267,498,567887,2,1556,6,127524,0,20,1,2,86,0,94,29,1,0,17,127274,63,1971
4/20/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,4,2464,1,0,2463,210,43777,11,4847,53,9682,5,16951,0,30,0,77102,346,36613,843,568730,3,1559,33,127557,0,20,1,2,86,0,94,29,1,0,17,127307,51,2022
4/21/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2466,1,0,2465,230,44007,9,4856,55,9737,1,16952,0,30,262,77364,362,36975,860,569590,2,1561,20,127577,0,20,1,2,86,0,94,29,1,0,17,127327,61,2083
4/22/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2468,1,0,2467,165,44172,10,4866,41,9778,4,16956,0,30,132,77496,354,37329,968,570558,4,1565,20,127597,0,22,1,2,86,0,94,29,1,0,17,127345,77,2160
4/23/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,5,2473,1,0,2472,174,44346,1,4867,56,9834,1,16957,0,30,95,77591,343,37672,778,571336,2,1567,41,127638,0,23,1,2,86,0,94,29,1,0,17,127385,67,2227
4/24/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2475,1,0,2474,154,44500,5,4872,56,9890,2,16959,0,30,0,77591,339,38011,751,572087,2,1569,32,127670,0,23,1,2,86,0,94,29,1,0,17,127417,56,2283
4/25/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2476,1,0,2475,94,44594,1,4873,49,9939,6,16965,0,30,0,77591,347,38358,293,572380,2,1571,11,127681,0,23,1,2,86,0,94,29,1,0,17,127428,43,2326
4/26/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2478,1,0,2477,177,44771,1,4874,29,9968,0,16965,0,30,147,77738,353,38711,490,572870,2,1573,7,127688,0,24,1,2,86,0,94,29,1,0,17,127434,65,2391
4/27/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2480,1,0,2479,168,44939,10,4884,63,10031,5,16970,0,30,117,77855,346,39057,654,573524,5,1578,17,127705,0,24,1,2,86,0,94,29,1,0,17,127451,61,2452
4/28/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2482,1,0,2481,177,45116,12,4896,21,10052,3,16973,0,30,88,77943,341,39398,968,574492,2,1580,29,127734,0,24,1,2,86,0,94,29,1,0,17,127480,45,2497
4/29/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2484,1,0,2483,218,45334,3,4899,108,10160,1,16974,0,30,137,78080,339,39737,877,575369,4,1584,25,127759,0,27,1,2,86,0,94,29,1,0,17,127502,66,2563
4/30/21,0,910,3,54,0,7,4,13,820,9,0,4845,6,9,6,1,2,8,2,2,6,7,13,22,209,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2484,1,0,2483,187,45521,4,4903,39,10199,0,16974,0,30,136,78216,394,40131,750,576119,3,1587,16,127775,0,28,1,2,86,0,94,29,1,0,17,127517,53,2616
5/1/21,0,910,3,54,0,7,4,13,820,9,1,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,6,2490,1,0,2489,131,45652,3,4906,82,10281,2,16976,1,31,0,78216,373,40504,716,576835,4,1591,7,127782,0,28,1,2,86,0,94,29,1,0,17,127524,53,2669
5/2/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2491,1,0,2490,144,45796,0,4906,61,10342,1,16977,0,31,0,78216,340,40844,340,577175,2,1593,14,127796,0,28,1,2,86,0,94,29,1,0,17,127538,55,2724
5/3/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2491,1,0,2490,153,45949,0,4906,49,10391,0,16977,0,31,77,78293,347,41191,500,577675,3,1596,1,127797,0,28,1,2,86,0,94,29,1,0,17,127539,72,2796
5/4/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2492,1,0,2491,188,46137,2,4908,50,10441,4,16981,0,31,106,78399,336,41527,876,578551,2,1598,6,127803,0,30,1,2,86,0,94,29,1,0,17,127543,65,2861
5/5/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2492,1,0,2491,212,46349,7,4915,60,10501,2,16983,0,31,167,78566,356,41883,795,579346,3,1601,27,127830,0,30,1,2,86,0,94,29,1,0,17,127570,57,2918
5/6/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2494,1,0,2493,147,46496,6,4921,65,10566,5,16988,0,31,160,78726,304,42187,798,580144,3,1604,13,127843,0,30,1,2,86,0,94,29,1,0,17,127583,54,2972
5/7/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2496,1,0,2495,167,46663,-3,4918,146,10712,1,16989,0,31,66,78792,278,42465,759,580903,3,1607,15,127858,0,30,1,2,86,0,94,29,1,0,17,127598,60,3032
5/8/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2498,1,0,2497,179,46842,1,4919,84,10796,2,16991,0,31,0,78792,281,42746,631,581534,3,1610,5,127863,0,30,1,2,86,0,94,29,1,0,17,127603,50,3082
5/9/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2498,1,0,2497,170,47012,2,4921,64,10860,1,16992,0,31,0,78792,283,43029,249,581783,3,1613,2,127865,0,30,1,2,86,0,94,29,1,0,17,127605,40,3122
5/10/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2498,1,0,2497,206,47218,0,4921,71,10931,1,16993,0,31,103,78895,282,43311,412,582195,2,1615,5,127870,0,31,1,2,86,0,94,29,1,0,17,127609,49,3171
5/11/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2500,1,0,2499,247,47465,8,4929,114,11045,1,16994,0,31,205,79100,278,43589,688,582883,2,1617,20,127890,0,31,1,2,86,0,94,29,1,0,17,127629,37,3208
5/12/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2500,1,0,2499,152,47617,8,4937,103,11148,4,16998,0,31,108,79208,232,43821,769,583652,2,1619,11,127901,0,31,1,2,86,0,94,29,1,0,17,127640,44,3252
